PG2,PG3,PG4,PG5,PG6,PG7,PG8,PG9,PG10
3.1052985446963,6.55451511723661,5.2427028881366,4.44157567942042,6.01056118187164,5.12155982103385,5.62516168674903,8.39661513328333,10.3062090355009
2.89084232769073,6.77049631472944,5.70954177120772,4.82434767560453,7.84337632860709,5.91883678591857,4.72823133027269,8.54636406370591,9.15321729751179
3.52045418019377,6.21303840472565,5.79416050932004,4.40015612658228,6.51745617614912,5.81246614511605,7.3114765615439,8.05751150861853,9.35245817083765
2.90624400365739,5.48210286115463,5.2724351897748,3.70109983079915,6.008094545679,4.8997904734342,6.24284144887006,7.31227556828023,11.1368788691347
3.39629468469158,7.28333897381254,5.38177462536176,4.6857699891269,7.40726636988145,5.79128388803819,3.43327746232612,9.25965156056854,10.2377849894141
2.63975821222724,5.07184430111715,4.16889275627971,4.80394859001194,6.33500038661196,5.73589367962997,5.39002843238102,7.07584721298895,11.8162067663053
2.36607925518458,6.10774201450169,5.43926972008753,4.5127032802295,8.00704479378667,5.8519227065671,6.99933305089574,5.48149651758616,10.3116532660544
2.50607720126332,5.51956619146694,6.37757011972208,5.49983383888627,7.76876207443169,5.43370181774308,4.97233027829566,8.49764260512449,9.56457640494198
2.80080312200975,5.70497120319056,5.93212298978035,5.38015653224961,8.04209863092109,5.66579575761001,4.38096046345703,6.03113613881952,10.5558445333613
3.78980554463333,6.48058036994176,6.76017341158597,5.81835693160294,7.25454773979268,5.42769193677809,5.97787880140672,8.13008822592877,7.80825475332962
3.24929045507032,6.5956468542759,5.96136464602704,3.86516567058421,5.17256128559475,5.54855801878707,5.87251628227285,7.66611774776704,9.98579630249606
3.9639555175167,7.4940758996712,6.84244176319018,5.25875318302775,6.72476535295109,5.7759795661204,4.6544888491594,5.77285849984581,9.915271348631
3.28540842800333,6.75695627117424,5.54245761719225,4.18566835781328,5.59913386613866,5.96098715241515,7.810664675032,5.69172617812855,10.8683342257752
3.17425448301363,6.89418214333818,6.93092582749563,5.25987941286852,6.27781762507613,5.38945810531623,5.60084409464949,8.58341981784193,8.75192353731364
3.78177956469761,5.56852585526282,6.03587500941573,4.51951105508485,5.82681664479665,4.9697691173079,4.95110264188233,8.05000286018675,10.7850344823262
2.90411703973552,6.65839214004327,6.23468397325782,5.69046535091193,6.59315607099034,5.69564507284762,6.49392099811412,6.96211784824409,10.3008512249504
2.67362824185648,6.22304153635976,5.98862680345277,4.05291299143055,4.99195708069255,5.74200639894437,5.24641527846137,8.5160296754248,10.5411182079287
3.28134273554021,7.06820413125932,6.50944022410097,4.35294450546061,5.22721036914853,5.51060846522069,5.25906556643439,8.79285575650563,7.98674237007067
3.37630341101895,6.67195171114401,6.00571085429023,4.21333461900037,5.60368172120611,5.57325564101551,5.94032224173767,9.10900079363423,8.83269998509025
3.58413004345718,6.45340813977991,6.04473524659556,3.76341886611695,4.51800300401378,4.9247414624055,5.15049658088156,8.40109860821969,10.6987743358424
3.46257319785104,7.53511947092575,5.10822360068965,4.00231055138129,6.01968396787853,4.74306780002476,5.16552289650774,9.61569232254376,10.0513493448036
3.37672893881411,7.98918186905771,5.32298220269908,3.54791033044825,6.4259297479041,5.94377827942268,3.48765125857263,8.57701981377191,8.33898636941521
3.46390709670087,7.72737185785229,6.06562606990558,4.00837836021723,5.52360244720724,5.54145638213163,5.6699626714826,8.01402875921001,9.0289703063424
2.9264434388189,5.8866240584587,6.55723887882389,5.89440277234829,6.41351326363778,5.16102469862517,3.98531596563031,7.90563754878272,9.74205521785198
3.33096274503802,5.35554527836016,5.6603976974904,4.35341397127803,6.34532404637025,6.42526625885356,6.23291903738606,8.43559717425997,8.87559588794387
2.99021243059453,5.87796419283415,5.24328920138174,4.2755345888433,5.89053741379743,5.14032528382288,8.66155965600902,7.61091077751053,9.21737122870409
2.58254920764166,5.57752883516558,5.32399838490195,4.59551355718052,7.27753939849934,5.83344630039388,6.76676503973915,8.2736955418603,10.2486326547175
3.18672203728835,6.58098205515218,5.85785939124232,4.61857890382457,5.13043973806502,5.05061020920559,6.36811871108182,8.48164047510329,9.06254455998503
3.49349771866641,6.38705135833249,6.07417173868413,4.58866421730922,5.46233790558607,5.70316884569978,6.96537128687792,7.37379379475865,10.0609145348618
3.00045524734398,8.07191837728323,5.51458703376978,3.98581414409422,5.67386573701466,5.50857976317453,5.44218210908053,7.00775145265949,9.25656013681582
2.64813226500013,5.71112229184015,5.81017139872645,5.48995467868678,7.74979044842218,5.19646645223448,6.0569585397081,8.48288373600055,8.57819600326082
3.48656274984686,6.12485407892943,5.39899442292514,3.35421588490393,4.8449554087,4.64706370989192,6.8497050106586,8.358175762881,11.0143849564852
3.28058667001905,6.61009712948007,5.09215944939173,3.91760569460656,6.31027879786107,6.07160983707173,4.81344081805164,8.41619384085387,9.4591828148635
3.51356149675756,6.92867606028646,6.1539400403933,5.12393126555284,7.02172369726896,4.7196194425933,5.8298069524469,7.21358333362315,9.21131568892225
2.75701995796514,7.1583157380466,6.63285807520055,5.12512939238638,5.89589257801136,5.33717125955368,5.26112148910994,5.12977260120726,10.8396306146671
3.11052791808981,7.1613271398276,5.99524295238042,5.20897081463443,6.28477743587037,5.9696851210344,4.90783503990442,8.84233494729997,9.91497941017435
3.17927801191726,5.48872927070847,5.9193974814695,4.27559304482142,4.70213468769904,5.37334377254683,6.38952942554178,8.77280334640996,10.9801779802219
3.3438192304302,6.41141035925988,6.3775803511976,5.82675255674256,7.30822587767716,5.41853663287006,4.36602185128259,8.06058479338709,9.30635440994121
2.76966407096952,5.8043683404195,5.49118002094286,5.14058101328279,7.03649425146608,6.01697796831227,5.82812455507594,7.64257709214024,10.4491957867142
3.17979216339668,6.26671304951143,5.91854681547209,4.28489575954615,6.13089565131192,6.6695508725303,4.98954851316123,7.59284825155603,10.0751029871691
3.27974672691328,7.25555202849271,5.49733371191818,4.36149590851922,5.97861125167048,4.91799363228611,5.9268175412799,7.55034762513815,10.3068282008796
3.38186733255459,7.1020974816726,6.15602851625149,5.11062898202485,6.64652622331348,5.33705434771566,4.68185797688853,5.85523526290937,10.9965678608599
3.45753150758293,7.51879119335203,5.80778023814068,3.83439641221652,3.97193615415893,5.20813932627484,6.90904714226739,8.7837769792674,8.76229685922556
2.94782748595925,6.22007948339758,4.74755028347947,4.16286105816456,6.3718076880664,5.64948496097004,7.66466999822108,8.64084869396472,9.06916778784722
2.72953850495348,6.23035476969424,6.11739640067027,5.134406978441,6.73484454635712,5.36637451493633,5.96294010452329,7.73587988628159,10.2579276965641
2.75191001688115,5.43706013049364,5.76520162376533,3.76606110514407,5.31898019255776,5.77806932940214,5.49694319604392,9.52871802434778,9.12846776502406
3.3183415268405,6.53789553590939,5.24112971351797,4.94187077952752,8.11595855133143,6.73364999355232,6.22504426571144,7.79676125124614,9.36140102036468
3.02687808136066,5.37998941110243,6.16783996618792,5.27513055239102,6.81114981264101,5.68893685642123,4.52624179381433,10.3303332428326,8.09814073315838
2.91939581988189,6.92346676154322,5.13915741012078,4.55901080771495,5.47685088954353,5.36689535844196,6.40537833148078,7.62293667743803,10.7911425678668
3.29307430587749,6.61896875259468,5.56505033685554,4.39174916958256,6.16662908906046,5.14699713880278,6.84519617275923,7.42805909588905,9.55540271456278
2.94536832537677,5.86893450256927,5.45445240763885,3.56809937933898,5.61748750438371,5.59319817223232,5.83276325006557,8.89835027374584,10.2467599329775
2.70904422928755,7.04414259267969,6.15128685286713,4.95283904097741,6.255847369872,5.46946316922932,6.40611835704197,7.60254098516683,9.46827465994949
3.56990613226247,7.19243779137769,5.7735583859564,4.88971142540037,6.84206388391965,5.86028294651306,6.50468671977993,7.59368431849915,9.05165505882728
2.71734933508438,7.50205755782266,5.82650331585872,5.47832382704727,7.09927019488163,4.59528960262524,4.59078353231994,10.1967558415725,8.58946538952089
2.58324509908382,6.10848255581361,7.03584043321275,5.13467466652371,5.10974299903333,5.39212545646765,4.05349058538707,9.68622936186012,8.71663705236103
3.90242673159188,6.17538312969743,5.80140486383706,4.25906991603827,5.30201721753156,5.1228944582113,6.27496887485129,7.82941421823215,9.7572025441536
3.73663171710143,6.96787381273607,5.26551220031852,4.57045383611186,5.92365993726697,5.37608284528444,6.23137744862407,9.24925045659483,9.02015257174425
2.32477493469367,5.81425959502006,5.69118409936631,4.34843089609282,7.56016429046165,5.96875310130531,4.09871328155908,9.71688689790028,9.63581395686292
2.7365514357343,6.67570619946803,6.38874372749082,4.09275189804286,7.18032655109039,6.70557909419407,5.07121203843341,8.60450800703012,7.48759402501299
3.72752821094585,6.10994838790639,5.89529935931487,4.67449899241992,6.31404647812997,5.86076888648843,5.41662765396382,8.87570610915747,9.10564376047988
3.01295190321975,7.17222262692329,5.91341179731975,4.3609156182738,6.05520898884886,5.71012770379723,5.37688036509071,6.93077693227395,10.7096877800518
2.98540699081379,7.05337811763769,5.76373269617326,5.18682321748285,6.16990573025316,5.10117715825344,6.35284496583905,7.41501036575065,9.15020973622891
3.12845479394155,6.9582732146264,5.2050534680478,3.88212207947438,6.76504839953201,5.64797455899514,5.4331337166378,7.97668999531585,8.83172166620199
3.13589336841224,5.97024551316866,5.71056262197991,4.23528667753669,5.86342118365964,5.33181553304109,3.79437497086608,8.786655158291,10.8099997628136
3.90648023234178,7.68895499095247,5.39315296529673,2.91661993332005,6.06401506971344,5.10471954139033,5.61599316701419,7.16779234245932,11.936621007692
3.12665050249514,7.09131439709808,6.74954439912555,4.99920541088236,5.94202343621097,6.25858222355214,5.2175971192233,7.78492853112389,7.80273615647931
3.22299574796549,5.77112826175752,5.46813107818996,4.63508618209391,6.25044477765034,5.46368573717713,6.18394614870107,9.03384557062473,10.1849794658558
3.26798017414296,6.42447691535897,5.68746348882132,3.88545078589625,5.8170937905893,5.70910110904159,6.83876992507066,8.46005978724027,9.50988060145107
2.93398465425639,6.64457887643424,6.65109709577352,4.73085012716176,6.06103470539648,5.32794218524989,5.32561688700224,6.8386758845227,10.0912707979084
3.31588776096528,6.79591520945638,6.25141193961084,5.07138002328539,7.42134769303637,5.78583633656353,4.11298103244147,6.44172024595481,10.109243555179
3.26955913365476,6.53176080769327,6.94676583773172,6.06122889520509,6.16445573699244,6.34271008289823,5.877286233255,9.17280683817897,7.88944361111444
3.52734921226366,7.24506159852143,5.44935641379513,4.3323467492786,5.2402210065826,5.52813582191524,5.35759863714531,7.93749034816206,9.59517141198944
2.89728311419129,5.69999616769803,5.63827004761664,4.33657391850966,4.69787106590213,5.65924042370214,4.62195180149048,7.45956164188615,12.395585444371
3.57687670982741,5.97766119695147,6.16529105931843,4.36914435768849,6.07302555311712,4.87265300997696,5.24122211572993,8.53653030736296,10.3515500759237
3.4848943804584,7.08084878226308,5.83442837968151,5.18335514239402,6.94342210148124,4.80938095886334,5.5595439375691,8.61585602080985,10.6462812820369
2.74451954472607,6.52281552766846,6.39188927416877,4.8537336112642,6.59192534593086,5.71666991631677,5.07720127731732,7.87049644837332,10.199216640651
3.45418419052216,6.15368279184299,6.26888529296284,4.55135069550701,6.0598757688128,5.94264131607173,4.82048860024594,9.11663795349984,9.8748600186444
3.32525192269476,6.26448717597211,5.18006525323526,5.27044473427453,6.71719336871418,5.49997115687635,6.38207724344275,7.92510735504331,8.49677150049007
3.21579075108495,6.48331016944896,6.02312958843584,4.64179332046149,6.49399664675256,5.88465115121726,5.61465769445221,7.08291820522908,9.99619008742997
3.03714163110013,7.30261881922217,6.11316803561533,4.76304838246209,5.65467808879463,5.34630745637358,4.30656042478394,7.16865752570672,10.1464037475319
3.55757329984602,6.75596380613614,5.16221851275118,4.60050180839704,5.52828375008478,5.26326669251959,5.59262017835718,6.75144665697273,11.7748360035171
2.80333399252793,6.66773893017166,6.31519252436074,5.14270264332499,7.19923187784223,5.67364744146657,3.67876183255231,7.12175023540875,10.0696920416268
3.14247559008112,6.90574160699616,6.35128637029054,5.30470822164641,5.76421163398883,5.07463241467927,6.83026577674899,8.03248855295624,9.29135495814092
2.8141993342227,5.45949218283434,6.25872785028988,4.790872762944,6.48339776750018,5.29236835069652,5.31657100268922,8.50203808327949,10.0446424947468
2.93729475530589,5.82002468735375,6.17803881210002,4.96113809344292,7.23818683577407,6.18082578640945,6.47539496929455,7.46227601499551,8.47285283066695
3.65423208614539,6.9406113657564,6.8332872648612,4.50877420787245,5.13200092207943,5.40416326730318,4.82193775817848,9.30047700733713,8.78599827137398
3.51970704242412,5.36941900976468,5.55271524889616,3.88290601445358,6.00675712719637,6.0520502829938,5.20928563507346,8.91254691253621,10.8891334175955
3.3802844991173,6.39751032709221,6.1362510310538,4.78772534443941,5.77042408386213,5.29428176329658,5.75884296135296,8.61928047985173,9.81008123897501
3.59364724630754,6.90025504231082,5.80189376090842,4.50350567260785,5.49334166630166,5.35962885702541,6.33210752241147,6.32148343620726,10.6897957934508
3.03774267844159,5.65943258333917,5.27153053296254,4.10360153398507,5.2074397538992,5.26070360809928,7.3444996212002,8.51631738969269,10.2581064267586
3.17524256533649,6.2276509530752,5.06953771483507,3.39529687144793,5.96929258000491,5.51329527169656,4.68234171278289,9.76186524239142,9.96235912511609
2.97004143462938,6.74939510581351,5.27859694269266,3.81728147532701,6.58207451441591,5.54111644294312,6.41760299185532,7.95094741763663,9.79713306331991
2.99349884573599,6.16936079841321,5.28155546648636,3.9631912713033,5.79366287702301,5.64817932401212,5.31953077266251,7.91932355601492,11.6665488463435
2.4932499719771,5.34775685740771,5.40478455165306,4.01496241425616,4.99735980897832,4.67941127002002,7.20550450044653,10.40102477219,11.3101175697402
3.16436276456836,6.84098029205821,6.56574485938455,4.35267324949638,6.11058010463326,6.42045204977352,3.97573290934123,8.21370900774518,9.37163745145517
3.37831984074092,5.91988581618695,4.93161771746609,3.35454385629556,3.42594790234305,4.53066728775469,6.57931845556133,9.12891960378941,12.1826940283397
3.80956444620769,6.6166583482695,5.52338101004911,3.8224343031296,6.08186572700528,5.37048770454138,5.52962623756246,9.21215505094576,10.5255675509582
3.12233093184002,7.03080807912615,5.09165849093891,4.47402312983808,6.05877487621097,6.22808143105298,5.18415602742078,6.64936308202161,10.3450391970467
3.02039597322187,6.17308826345561,6.63372039215229,4.73436155076148,5.70518399521817,6.58025898583075,5.94692165640124,6.6886951939094,8.5767035943422
3.12089130109925,5.54344950839487,6.1091903106256,3.80832475832376,6.41487486820108,5.71351948835674,4.26217559819679,8.3269240196764,10.3203876227102
3.40103828425278,6.96784339703553,6.94072990555352,6.11861052142686,7.69212199012238,5.71231990567521,4.39957028074445,5.96590408387541,9.35820620057699
2.9795715411686,6.70839230757532,4.60918945845892,4.09508011245584,6.61720188857062,5.16280831587489,5.41541283977096,7.0673504451928,12.2813552257009
3.42084492772223,6.27780353848669,6.45619704838178,4.6290184009217,6.07375865402432,5.71609409042567,5.84638261218643,5.55323692034818,11.2382491366861
2.89176206607486,5.39289031355773,5.01715577960081,4.48954496015129,7.46161028520216,6.33324558924823,5.88123978481365,9.57758986001231,9.16725410185122
3.44482959761014,6.69066056745012,5.67542116182209,4.12801962823572,5.64713359679476,5.41615603717702,5.32425869766793,9.76721557255827,8.84264394453804
3.40754800414598,6.68541799615453,6.39534923729715,5.14952425840094,6.18665664455875,4.98873563342851,3.63706447854887,8.06904817986169,10.1684992365394
2.55899044750548,5.63521184309609,5.38906728423238,4.5754357546998,6.3348084565136,5.72550549352451,6.05483310221476,9.4943356075283,9.70560342445169
3.09839934328219,7.14369109382321,6.52334700188278,5.4381508544293,7.18571681844799,5.9614874685186,5.19698652461615,8.10248172377175,8.60783746793773
2.82839645402673,6.17860919915197,7.21143910437855,5.55258463766947,5.72054976741745,4.94346321309473,5.36252986709346,8.60552299506456,9.87850729913478
3.38964692442825,6.34802810494809,5.22927240622763,3.46975364021648,6.41513903492377,5.26870774788652,6.12278074596008,8.54333197390319,10.4664871557942
3.12189341272801,6.22392153851984,4.74356766273547,4.35814875953423,7.27215067069235,5.31524142769572,6.07095332773531,8.94586399979348,10.7407565958656
2.97886612435476,5.12595148913391,6.74662118963828,4.90004623921213,5.89400682769081,6.67439594895745,5.71184750919692,9.81955018718235,7.70939998891408
2.47536630044757,7.49325400326241,6.54716530196553,5.2039126101953,5.64897896452436,4.92529788322512,5.42843094201256,8.93920787745415,8.0034505089541
3.617644438327,6.83359711174578,7.08973250186121,5.1324293190816,5.17549837064716,5.15928918615849,6.24320952474958,6.70799257365719,10.5091868651078
3.29391726632425,6.95854981516157,6.07944648827546,3.3823605499761,5.25717485256199,5.39260228388702,7.14196626465406,5.98224916879769,10.4295708906631
2.82702260264515,6.16532787819511,6.37451319304891,4.48844032864826,5.66029013358992,5.13232903383173,6.51843339749455,7.76637613546202,10.2098685535933
3.49689059348838,6.69462862463242,5.80675103835082,4.19149263806876,5.67568880317862,5.32567793488795,6.06492005063853,7.89363165711532,8.56735429669372
3.09575648340089,6.78930755209792,5.55217193312486,5.3191336345833,6.85803984349856,5.8320897142413,5.47716882870463,7.38917676678384,9.17622538428619
3.05979494631852,6.90690540308193,5.42473626943854,4.22155060082963,7.04260887923053,5.66143074564139,5.96735247299273,7.579203971497,8.56439426880421
2.76648252074561,6.8398527964431,5.66127384952761,3.74498691174678,5.68057353338107,6.19592095059743,5.18724132031503,7.63822821315637,9.57863091329088
3.07224924182892,6.25905550214897,6.50036215913143,4.32980562788807,5.9227711145999,6.18010049005692,4.25560966545898,7.0457297171315,10.7407350988128
3.31813903290888,5.92387022842507,6.18345873230036,5.3724237361532,6.49710536498608,6.19986389756534,5.49115647048541,7.82608639766015,8.37163500789061
2.90611834468021,5.69513208658627,6.10070989796771,5.04411867263531,5.99542147599141,5.87725283016314,5.93441222041229,7.83233339662327,8.74234110514571
2.49036544827518,6.97027678052759,5.43464543912254,4.30880369260114,5.73103122991972,5.13294805244063,4.50690609125874,9.1619095659525,9.79493766116556
2.90162327850494,7.5894653728937,5.76712294976687,4.63375926947701,6.04872712525199,5.47882789132937,5.10377274993234,8.42860449005723,9.11804968596446
2.98368511189968,7.14725571101695,6.15319360904959,4.57538302017693,7.1875505676398,6.01596748371434,3.81948433337531,6.23502274520706,9.00476755708983
3.93976041906934,7.16952873367033,5.37953028984513,4.04611951037852,5.14923675552983,5.05975883932198,4.7155875786292,8.11977556285358,11.8805966641357
3.50984085986661,5.63423244179278,6.614770090379,4.73745201091413,5.85907468871704,6.00403070204818,5.52718593952012,8.95098725436862,9.36701672965178
3.51119004681397,7.75772069134007,6.37553938469191,4.16901457494509,7.77889059641999,5.61287387505006,5.76073793015579,7.66204306795166,9.95721837183811
3.09512824186479,5.97807919998973,6.27247548822302,4.69456343797389,6.41548881097683,5.89980739674973,4.2687032556792,8.90614954429569,10.0287221755526
3.17850435202771,6.36336144009902,5.90182293593654,4.38273599447903,5.28289746489589,5.51918896202192,6.06924905520746,8.48751334016878,11.248308977423
3.19705398716378,5.67590462602366,5.78779914151494,4.94934391407767,6.84373318752925,5.27910322604912,5.99133627376462,6.5779907801583,12.2633050529197
2.683470740558,5.88943676892017,6.5199637583233,5.61043915875976,6.57821943503467,4.81329540506636,5.82607779552128,7.40862642970252,8.60083783376206
4.09316260629044,7.46018769163654,5.60006590431802,3.65788555891223,5.69729424097269,5.49193135846784,5.224221104718,6.57870185135371,9.51062979991739
2.69565987616561,6.77351275992817,5.5899500013299,5.01700742139241,6.95768854792788,5.67032589807566,3.65155881461551,8.730934441889,10.23393093589
2.79512883814882,5.53795166810514,6.77569910389925,5.82857314086383,6.2800297433697,5.20006680309965,4.59503166697723,10.1805812592932,10.417162650719
2.92161777077042,6.37489514112165,5.44198628618527,4.4291427973712,5.69581483204336,4.69834629568846,5.66314491626747,8.55101059230601,10.590088192261
3.45651325322888,6.25029172632412,5.98178326370591,4.56389345535627,6.76346481879439,5.76327387667846,4.60748066142971,7.44595653538614,10.5996688562225
3.22706636687137,6.66251612659374,6.41322440791679,4.75604162384878,5.99601577109308,4.5293471117814,4.874257520553,9.31379853484189,11.024694303401
3.04200190982313,6.0760567593467,5.72662166603101,3.91523151475941,5.59628859656066,5.0174495600919,5.61248408521921,9.0164817337121,12.1261170222724
3.39168747384983,6.77715268775189,5.94096111242653,5.03085661462879,6.41811158778371,5.84346875411275,5.60059767824145,6.94388915402361,9.51359886204552
3.21297764661567,6.23859544411416,5.7800544544607,5.03397622775141,6.82188568353769,5.64192606383425,4.38736898178755,8.8166134086622,9.33638504608669
2.60460001477404,5.29894956244176,6.19324566400827,4.79438491880831,7.64677416345228,6.06638890359431,4.90166502945103,7.31435455062398,9.32385543042188
3.29252003468763,6.62457046227175,6.41475110329536,5.34506736929603,5.8389027205806,4.80642721604706,7.80719086309978,7.39253855177475,8.53094259723309
3.56147728667984,5.82296247016826,6.41978116322243,4.81358183494788,7.10455586684464,6.20422468059011,3.82449771236487,7.6561864629401,9.27498991956868
2.92778441507457,5.90317087029464,6.35018199368501,5.03581998673557,7.62207564201703,5.38834406271378,4.21261874938692,8.38660720258952,8.50490442435305
2.83039238166061,6.34679447401717,5.41084949242194,4.51438189815688,5.7136606154403,5.75823342161394,7.17212389356115,7.06578555987152,10.3940931046438
3.08471834768587,6.56789988270627,5.99698088179103,4.40040747201815,6.09105507982935,5.8646992539382,5.164725449195,9.880652758378,9.51809861806947
2.92396313387682,6.23956078014139,5.52481937159048,4.27573965866851,6.72891612100899,6.23967169635136,5.52879667076045,8.14249853770018,10.4041519952992
3.26617452189914,7.33358759735429,6.39817148438831,4.26133565769556,4.89372980393899,4.59860064354518,4.2566072025004,8.01910635674574,10.7130679372041
3.52109803382043,6.35126541102801,6.81855527577719,4.72065923436954,6.05846736565244,6.02056115789182,6.78870226080124,8.28979575409836,7.85946508174289
3.14534465397957,6.92215333077997,6.33242082276741,5.1709041842893,6.84979831309306,5.80487852783972,5.03843396053336,8.39593278538744,8.97002026397894
3.1245981144839,6.83025575221963,4.97905293700944,4.43405450393867,7.08058285143243,5.6587021649429,5.99207898964479,8.26008581505605,8.88420780174786
3.51815805925561,6.70022572284313,6.35981277978035,5.15196430278689,5.26916072876661,5.39386679525704,5.93996101682549,9.03797501983897,9.86335140100369
2.68916849965141,7.12779691689792,6.6145068613355,4.79094444708277,5.80336746475192,6.27215540678314,5.09248505669147,8.78141199841796,7.96751026833603
3.30894482048938,6.38545270515686,6.31763788249437,5.54929993301801,6.32708668873193,5.6189883720758,4.34232565784841,8.34326496994186,9.67352103225971
2.89577919631159,5.87196074360559,6.60363437494124,5.35591181094432,6.09092494953603,5.53580834952996,5.78911391712644,6.61987733688909,11.2349860966842
3.21856500187141,5.09682700867601,6.21803210346067,5.31805073011936,6.22746152450506,4.42811696729408,3.91311580236827,9.51188459644629,10.9905226135182
3.11741218735592,7.28813091311178,6.3643584981175,4.93598524036972,5.68421401172966,6.12681482734314,5.24232510527966,6.99911530203385,8.26320373670265
3.19796829543822,5.55189616707977,5.24314416723569,4.51122855267366,5.30588564045245,4.77472343598074,9.24129664180982,6.94153688058515,10.3540987111356
3.47994980758603,6.31362682250791,7.04609190623678,5.6958248021808,7.45070963502313,5.29827973566758,3.93676491813675,6.32084196480165,9.86069888536854
3.23142101261727,7.01889935366617,5.95709996887849,5.81339848685978,7.21752921555404,6.59917974256764,4.74496563048062,8.48726809665409,7.00082051903446
2.94084283176334,7.25245808124235,5.39296913160612,4.70960812712477,6.42946104336869,5.07317698555179,5.06878897654692,8.83918178647538,9.21131121721719
3.18884310512345,6.66923640563295,6.26054202548823,4.95661338740198,6.20379865837503,5.59661649739351,5.36793714128494,7.49244214282346,10.4984829589598
3.52330031103065,6.68666177320028,5.24083759600315,3.85542775059456,6.70546991015545,6.60867179805247,4.57538851111088,6.04855928851407,9.34923879280253
2.83653720452122,6.38339561335689,6.01741931677258,4.8924937220933,7.02616999862389,5.44595659648312,4.15636100284425,8.61944292454797,9.72168589318943
3.2849244516395,6.88034615188873,6.5820680448085,4.95032625457546,6.14714025792667,5.86310603764942,5.04623677994248,6.96846789560506,10.9106220207017
2.59947843101151,6.30334072421856,6.11412311770991,5.12598583886255,6.9890649759265,5.12749575640929,4.83770108571486,7.87390643118182,10.4061679264176
3.22222098951126,7.42309418763386,4.47241721422941,3.35860418896295,5.43285874406016,5.60906682094038,5.99365982811804,8.08287371208128,11.706800724667
2.61003517701458,6.03849271322275,6.15452877169042,4.79411480322935,6.17270651475004,5.64660646524922,5.26661386552438,9.72881847174213,8.22374174600424
3.50530239838669,5.87346595996972,5.66030232692163,4.61403709563824,5.92460587071505,5.96462806582207,4.50907714856225,7.94682821698999,10.6389842213462
3.03639152934362,6.53108673626384,5.83977812383602,5.21571309219861,6.26289364606978,5.88256684344895,5.77804619289428,7.26488878301729,10.9619692941473
